ID,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
1,314,65,21,0.785,0.163,0.052
2,157,222,21,0.393,0.555,0.052
3,257,122,21,0.642,0.305,0.052
4,296,83,21,0.740,0.207,0.052
5,292,87,21,0.730,0.217,0.052
6,314,65,21,0.785,0.163,0.052
7,201,178,21,0.502,0.445,0.052
8,307,72,21,0.767,0.180,0.052
9,294,85,21,0.735,0.212,0.052
10,282,97,21,0.705,0.242,0.052
11,306,73,21,0.765,0.182,0.052
12,297,82,21,0.743,0.205,0.052
13,309,70,21,0.772,0.175,0.052
14,312,67,21,0.780,0.168,0.052
15,307,72,21,0.767,0.180,0.052
16,305,74,21,0.762,0.185,0.052
17,139,240,21,0.347,0.600,0.052
18,316,63,21,0.790,0.158,0.052
19,288,91,21,0.720,0.228,0.052
20,284,95,21,0.710,0.237,0.052
21,305,74,21,0.762,0.185,0.052
22,292,87,21,0.730,0.217,0.052
23,307,72,21,0.767,0.180,0.052
24,312,67,21,0.780,0.168,0.052
25,156,223,21,0.390,0.557,0.052
26,248,131,21,0.620,0.328,0.052
27,213,166,21,0.532,0.415,0.052
28,300,79,21,0.750,0.198,0.052
29,262,117,21,0.655,0.292,0.052
30,290,89,21,0.725,0.223,0.052
31,316,63,21,0.790,0.158,0.052
32,292,87,21,0.730,0.217,0.052
33,306,73,21,0.765,0.182,0.052
34,293,86,21,0.733,0.215,0.052
35,306,73,21,0.765,0.182,0.052
36,313,66,21,0.782,0.165,0.052
37,273,106,21,0.682,0.265,0.052
38,246,133,21,0.615,0.333,0.052
39,314,65,21,0.785,0.163,0.052
40,307,72,21,0.767,0.180,0.052
41,312,67,21,0.780,0.168,0.052
42,307,72,21,0.767,0.180,0.052
43,309,70,21,0.772,0.175,0.052
44,292,87,21,0.730,0.217,0.052
45,312,67,21,0.780,0.168,0.052
46,194,185,21,0.485,0.463,0.052
47,306,73,21,0.765,0.182,0.052
48,248,131,21,0.620,0.328,0.052
49,314,65,21,0.785,0.163,0.052
50,314,65,21,0.785,0.163,0.052
51,159,220,21,0.398,0.550,0.052
52,298,81,21,0.745,0.203,0.052
53,300,79,21,0.750,0.198,0.052
54,233,146,21,0.583,0.365,0.052
55,290,89,21,0.725,0.223,0.052
56,305,74,21,0.762,0.185,0.052
57,297,82,21,0.743,0.205,0.052
58,273,106,21,0.682,0.265,0.052
59,305,74,21,0.762,0.185,0.052
60,315,64,21,0.787,0.160,0.052
61,292,87,21,0.730,0.217,0.052
62,277,102,21,0.693,0.255,0.052
63,118,261,21,0.295,0.652,0.052
64,300,79,21,0.750,0.198,0.052
65,292,87,21,0.730,0.217,0.052
66,292,87,21,0.730,0.217,0.052
67,297,82,21,0.743,0.205,0.052
68,143,236,21,0.357,0.590,0.052
69,278,101,21,0.695,0.253,0.052
70,306,73,21,0.765,0.182,0.052
71,314,65,21,0.785,0.163,0.052
72,258,121,21,0.645,0.302,0.052
73,300,79,21,0.750,0.198,0.052
74,289,90,21,0.723,0.225,0.052
75,294,85,21,0.735,0.212,0.052
76,204,175,21,0.510,0.438,0.052
77,277,102,21,0.693,0.255,0.052
78,314,65,21,0.785,0.163,0.052
79,294,85,21,0.735,0.212,0.052
80,299,80,21,0.748,0.200,0.052
81,314,65,21,0.785,0.163,0.052
82,239,140,21,0.598,0.350,0.052
83,296,83,21,0.740,0.207,0.052
84,277,102,21,0.693,0.255,0.052
85,308,71,21,0.770,0.177,0.052
86,68,311,21,0.170,0.777,0.052
87,146,233,21,0.365,0.583,0.052
88,307,72,21,0.767,0.180,0.052
89,258,121,21,0.645,0.302,0.052
90,300,79,21,0.750,0.198,0.052
91,294,85,21,0.735,0.212,0.052
92,296,83,21,0.740,0.207,0.052
93,306,73,21,0.765,0.182,0.052
94,298,81,21,0.745,0.203,0.052
95,308,71,21,0.770,0.177,0.052
96,296,83,21,0.740,0.207,0.052
97,314,65,21,0.785,0.163,0.052
98,309,70,21,0.772,0.175,0.052
99,303,76,21,0.757,0.190,0.052
100,314,65,21,0.785,0.163,0.052
101,296,83,21,0.740,0.207,0.052
102,190,189,21,0.475,0.472,0.052
103,282,97,21,0.705,0.242,0.052
104,296,83,21,0.740,0.207,0.052
105,189,190,21,0.472,0.475,0.052
106,312,67,21,0.780,0.168,0.052
107,279,100,21,0.698,0.250,0.052
108,307,72,21,0.767,0.180,0.052
109,314,65,21,0.785,0.163,0.052
110,292,87,21,0.730,0.217,0.052
111,307,72,21,0.767,0.180,0.052
112,314,65,21,0.785,0.163,0.052
113,314,65,21,0.785,0.163,0.052
114,294,85,21,0.735,0.212,0.052
115,290,89,21,0.725,0.223,0.052
116,314,65,21,0.785,0.163,0.052
117,299,80,21,0.748,0.200,0.052
118,301,78,21,0.752,0.195,0.052
119,297,82,21,0.743,0.205,0.052
120,292,87,21,0.730,0.217,0.052
121,267,112,21,0.667,0.280,0.052
122,315,64,21,0.787,0.160,0.052
123,301,78,21,0.752,0.195,0.052
124,287,92,21,0.718,0.230,0.052
125,309,70,21,0.772,0.175,0.052
126,282,97,21,0.705,0.242,0.052
127,305,74,21,0.762,0.185,0.052
128,301,78,21,0.752,0.195,0.052
129,311,68,21,0.777,0.170,0.052
130,292,87,21,0.730,0.217,0.052
131,149,230,21,0.372,0.575,0.052
132,297,82,21,0.743,0.205,0.052
133,314,65,21,0.785,0.163,0.052
134,248,131,21,0.620,0.328,0.052
135,306,73,21,0.765,0.182,0.052
136,307,72,21,0.767,0.180,0.052
137,289,90,21,0.723,0.225,0.052
138,219,160,21,0.547,0.400,0.052
139,150,229,21,0.375,0.573,0.052
140,218,161,21,0.545,0.403,0.052
141,290,89,21,0.725,0.223,0.052
142,234,145,21,0.585,0.362,0.052
143,283,96,21,0.708,0.240,0.052
144,305,74,21,0.762,0.185,0.052
145,278,101,21,0.695,0.253,0.052
146,291,88,21,0.728,0.220,0.052
147,297,82,21,0.743,0.205,0.052
148,247,132,21,0.618,0.330,0.052
149,299,80,21,0.748,0.200,0.052
150,290,89,21,0.725,0.223,0.052
151,305,74,21,0.762,0.185,0.052
152,287,92,21,0.718,0.230,0.052
153,294,85,21,0.735,0.212,0.052
154,307,72,21,0.767,0.180,0.052
155,314,65,21,0.785,0.163,0.052
156,305,74,21,0.762,0.185,0.052
157,301,78,21,0.752,0.195,0.052
158,299,80,21,0.748,0.200,0.052
159,309,70,21,0.772,0.175,0.052
160,230,149,21,0.575,0.372,0.052
161,291,88,21,0.728,0.220,0.052
162,255,124,21,0.637,0.310,0.052
163,305,74,21,0.762,0.185,0.052
164,306,73,21,0.765,0.182,0.052
165,292,87,21,0.730,0.217,0.052
166,314,65,21,0.785,0.163,0.052
167,204,175,21,0.510,0.438,0.052
168,301,78,21,0.752,0.195,0.052
169,267,112,21,0.667,0.280,0.052
170,201,178,21,0.502,0.445,0.052
171,92,287,21,0.230,0.718,0.052
172,296,83,21,0.740,0.207,0.052
173,293,86,21,0.733,0.215,0.052
174,303,76,21,0.757,0.190,0.052
175,283,96,21,0.708,0.240,0.052
176,312,67,21,0.780,0.168,0.052
177,280,99,21,0.700,0.247,0.052
178,301,78,21,0.752,0.195,0.052
179,309,70,21,0.772,0.175,0.052
180,314,65,21,0.785,0.163,0.052
181,234,145,21,0.585,0.362,0.052
182,281,98,21,0.703,0.245,0.052
183,273,106,21,0.682,0.265,0.052
184,284,95,21,0.710,0.237,0.052
185,108,271,21,0.270,0.677,0.052
186,294,85,21,0.735,0.212,0.052
187,293,86,21,0.733,0.215,0.052
188,306,73,21,0.765,0.182,0.052
189,294,85,21,0.735,0.212,0.052
190,309,70,21,0.772,0.175,0.052
191,294,85,21,0.735,0.212,0.052
192,289,90,21,0.723,0.225,0.052
193,300,79,21,0.750,0.198,0.052
194,290,89,21,0.725,0.223,0.052
195,270,109,21,0.675,0.273,0.052
196,123,256,21,0.307,0.640,0.052
197,228,151,21,0.570,0.378,0.052
198,292,87,21,0.730,0.217,0.052
199,303,76,21,0.757,0.190,0.052
200,293,86,21,0.733,0.215,0.052
201,314,65,21,0.785,0.163,0.052
202,291,88,21,0.728,0.220,0.052
203,301,78,21,0.752,0.195,0.052
204,292,87,21,0.730,0.217,0.052
205,167,212,21,0.417,0.530,0.052
206,301,78,21,0.752,0.195,0.052
207,279,100,21,0.698,0.250,0.052
208,292,87,21,0.730,0.217,0.052
209,291,88,21,0.728,0.220,0.052
210,314,65,21,0.785,0.163,0.052
211,277,102,21,0.693,0.255,0.052
212,283,96,21,0.708,0.240,0.052
213,283,96,21,0.708,0.240,0.052
214,292,87,21,0.730,0.217,0.052
215,308,71,21,0.770,0.177,0.052
216,305,74,21,0.762,0.185,0.052
217,314,65,21,0.785,0.163,0.052
218,305,74,21,0.762,0.185,0.052
219,315,64,21,0.787,0.160,0.052
220,309,70,21,0.772,0.175,0.052
221,294,85,21,0.735,0.212,0.052
222,297,82,21,0.743,0.205,0.052
223,305,74,21,0.762,0.185,0.052
224,314,65,21,0.785,0.163,0.052
225,306,73,21,0.765,0.182,0.052
226,234,145,21,0.585,0.362,0.052
227,128,251,21,0.320,0.627,0.052
228,303,76,21,0.757,0.190,0.052
229,258,121,21,0.645,0.302,0.052
230,301,78,21,0.752,0.195,0.052
231,292,87,21,0.730,0.217,0.052
232,296,83,21,0.740,0.207,0.052
233,296,83,21,0.740,0.207,0.052
234,222,157,21,0.555,0.393,0.052
235,254,125,21,0.635,0.312,0.052
236,294,85,21,0.735,0.212,0.052
237,296,83,21,0.740,0.207,0.052
238,306,73,21,0.765,0.182,0.052
239,265,114,21,0.662,0.285,0.052
240,312,67,21,0.780,0.168,0.052
241,247,132,21,0.618,0.330,0.052
242,307,72,21,0.767,0.180,0.052
243,143,236,21,0.357,0.590,0.052
244,309,70,21,0.772,0.175,0.052
245,309,70,21,0.772,0.175,0.052
246,248,131,21,0.620,0.328,0.052
247,305,74,21,0.762,0.185,0.052
248,291,88,21,0.728,0.220,0.052
249,270,109,21,0.675,0.273,0.052
250,314,65,21,0.785,0.163,0.052
251,306,73,21,0.765,0.182,0.052
252,173,206,21,0.432,0.515,0.052
253,298,81,21,0.745,0.203,0.052
254,294,85,21,0.735,0.212,0.052
255,303,76,21,0.757,0.190,0.052
256,307,72,21,0.767,0.180,0.052
257,311,68,21,0.777,0.170,0.052
258,301,78,21,0.752,0.195,0.052
259,301,78,21,0.752,0.195,0.052
260,314,65,21,0.785,0.163,0.052
261,258,121,21,0.645,0.302,0.052
262,314,65,21,0.785,0.163,0.052
263,252,127,21,0.630,0.318,0.052
264,125,254,21,0.312,0.635,0.052
265,306,73,21,0.765,0.182,0.052
266,287,92,21,0.718,0.230,0.052
267,292,87,21,0.730,0.217,0.052
268,294,85,21,0.735,0.212,0.052
269,292,87,21,0.730,0.217,0.052
270,314,65,21,0.785,0.163,0.052
271,287,92,21,0.718,0.230,0.052
272,274,105,21,0.685,0.263,0.052
273,285,94,21,0.713,0.235,0.052
274,159,220,21,0.398,0.550,0.052
275,278,101,21,0.695,0.253,0.052
276,281,98,21,0.703,0.245,0.052
277,314,65,21,0.785,0.163,0.052
278,298,81,21,0.745,0.203,0.052
279,278,101,21,0.695,0.253,0.052
280,306,73,21,0.765,0.182,0.052
281,236,143,21,0.590,0.357,0.052
282,303,76,21,0.757,0.190,0.052
283,292,87,21,0.730,0.217,0.052
284,306,73,21,0.765,0.182,0.052
285,301,78,21,0.752,0.195,0.052
286,277,102,21,0.693,0.255,0.052
287,181,198,21,0.453,0.495,0.052
288,305,74,21,0.762,0.185,0.052
289,291,88,21,0.728,0.220,0.052
290,290,89,21,0.725,0.223,0.052
291,297,82,21,0.743,0.205,0.052
292,258,121,21,0.645,0.302,0.052
293,305,74,21,0.762,0.185,0.052
294,287,92,21,0.718,0.230,0.052
295,306,73,21,0.765,0.182,0.052
296,283,96,21,0.708,0.240,0.052
297,303,76,21,0.757,0.190,0.052
298,315,64,21,0.787,0.160,0.052
299,292,87,21,0.730,0.217,0.052
300,308,71,21,0.770,0.177,0.052
301,294,85,21,0.735,0.212,0.052
302,306,73,21,0.765,0.182,0.052
303,201,178,21,0.502,0.445,0.052
304,246,133,21,0.615,0.333,0.052
305,273,106,21,0.682,0.265,0.052
306,307,72,21,0.767,0.180,0.052
307,294,85,21,0.735,0.212,0.052
308,248,131,21,0.620,0.328,0.052
309,301,78,21,0.752,0.195,0.052
310,298,81,21,0.745,0.203,0.052
311,282,97,21,0.705,0.242,0.052
312,300,79,21,0.750,0.198,0.052
313,294,85,21,0.735,0.212,0.052
314,301,78,21,0.752,0.195,0.052
315,301,78,21,0.752,0.195,0.052
316,312,67,21,0.780,0.168,0.052
317,106,273,21,0.265,0.682,0.052
318,292,87,21,0.730,0.217,0.052
319,147,232,21,0.367,0.580,0.052
320,300,79,21,0.750,0.198,0.052
321,296,83,21,0.740,0.207,0.052
322,294,85,21,0.735,0.212,0.052
323,298,81,21,0.745,0.203,0.052
324,230,149,21,0.575,0.372,0.052
325,300,79,21,0.750,0.198,0.052
326,281,98,21,0.703,0.245,0.052
327,285,94,21,0.713,0.235,0.052
328,294,85,21,0.735,0.212,0.052
329,291,88,21,0.728,0.220,0.052
330,241,138,21,0.603,0.345,0.052
331,312,67,21,0.780,0.168,0.052
332,297,82,21,0.743,0.205,0.052
333,298,81,21,0.745,0.203,0.052
334,283,96,21,0.708,0.240,0.052
335,300,79,21,0.750,0.198,0.052
336,303,76,21,0.757,0.190,0.052
337,271,108,21,0.677,0.270,0.052
338,281,98,21,0.703,0.245,0.052
339,275,104,21,0.688,0.260,0.052
340,312,67,21,0.780,0.168,0.052
341,306,73,21,0.765,0.182,0.052
342,316,63,21,0.790,0.158,0.052
343,304,75,21,0.760,0.188,0.052
344,290,89,21,0.725,0.223,0.052
345,306,73,21,0.765,0.182,0.052
346,292,87,21,0.730,0.217,0.052
347,273,106,21,0.682,0.265,0.052
348,300,79,21,0.750,0.198,0.052
349,305,74,21,0.762,0.185,0.052
350,300,79,21,0.750,0.198,0.052
351,312,67,21,0.780,0.168,0.052
352,306,73,21,0.765,0.182,0.052
353,284,95,21,0.710,0.237,0.052
354,299,80,21,0.748,0.200,0.052
355,247,132,21,0.618,0.330,0.052
356,296,83,21,0.740,0.207,0.052
357,314,65,21,0.785,0.163,0.052
358,314,65,21,0.785,0.163,0.052
359,124,255,21,0.310,0.637,0.052
360,314,65,21,0.785,0.163,0.052
361,222,157,21,0.555,0.393,0.052
362,292,87,21,0.730,0.217,0.052
363,305,74,21,0.762,0.185,0.052
364,301,78,21,0.752,0.195,0.052
365,288,91,21,0.720,0.228,0.052
366,315,64,21,0.787,0.160,0.052
367,290,89,21,0.725,0.223,0.052
368,306,73,21,0.765,0.182,0.052
369,132,247,21,0.330,0.618,0.052
370,305,74,21,0.762,0.185,0.052
371,305,74,21,0.762,0.185,0.052
372,281,98,21,0.703,0.245,0.052
373,306,73,21,0.765,0.182,0.052
374,152,227,21,0.380,0.568,0.052
375,309,70,21,0.772,0.175,0.052
376,297,82,21,0.743,0.205,0.052
377,296,83,21,0.740,0.207,0.052
378,291,88,21,0.728,0.220,0.052
379,217,162,21,0.542,0.405,0.052
380,257,122,21,0.642,0.305,0.052
381,235,144,21,0.588,0.360,0.052
382,300,79,21,0.750,0.198,0.052
383,306,73,21,0.765,0.182,0.052
384,230,149,21,0.575,0.372,0.052
385,290,89,21,0.725,0.223,0.052
386,312,67,21,0.780,0.168,0.052
387,264,115,21,0.660,0.287,0.052
388,299,80,21,0.748,0.200,0.052
389,228,151,21,0.570,0.378,0.052
390,315,64,21,0.787,0.160,0.052
391,298,81,21,0.745,0.203,0.052
392,316,63,21,0.790,0.158,0.052
393,294,85,21,0.735,0.212,0.052
394,103,276,21,0.258,0.690,0.052
395,308,71,21,0.770,0.177,0.052
396,314,65,21,0.785,0.163,0.052
397,292,87,21,0.730,0.217,0.052
398,309,70,21,0.772,0.175,0.052
399,307,72,21,0.767,0.180,0.052
400,124,255,21,0.310,0.637,0.052
401,298,81,21,0.745,0.203,0.052
402,300,79,21,0.750,0.198,0.052
403,291,88,21,0.728,0.220,0.052
404,290,89,21,0.725,0.223,0.052
405,298,81,21,0.745,0.203,0.052
406,300,79,21,0.750,0.198,0.052
407,290,89,21,0.725,0.223,0.052
408,309,70,21,0.772,0.175,0.052
409,315,64,21,0.787,0.160,0.052
410,297,82,21,0.743,0.205,0.052
411,296,83,21,0.740,0.207,0.052
412,248,131,21,0.620,0.328,0.052
413,92,287,21,0.230,0.718,0.052
414,300,79,21,0.750,0.198,0.052
415,314,65,21,0.785,0.163,0.052
416,235,144,21,0.588,0.360,0.052
417,301,78,21,0.752,0.195,0.052
418,255,124,21,0.637,0.310,0.052
419,307,72,21,0.767,0.180,0.052
420,307,72,21,0.767,0.180,0.052
421,296,83,21,0.740,0.207,0.052
422,297,82,21,0.743,0.205,0.052
423,281,98,21,0.703,0.245,0.052
424,294,85,21,0.735,0.212,0.052
425,314,65,21,0.785,0.163,0.052
426,189,190,21,0.472,0.475,0.052
427,290,89,21,0.725,0.223,0.052
428,296,83,21,0.740,0.207,0.052
429,296,83,21,0.740,0.207,0.052
430,294,85,21,0.735,0.212,0.052
431,292,87,21,0.730,0.217,0.052
432,281,98,21,0.703,0.245,0.052
433,154,225,21,0.385,0.562,0.052
434,230,149,21,0.575,0.372,0.052
435,312,67,21,0.780,0.168,0.052
436,176,203,21,0.440,0.507,0.052
437,290,89,21,0.725,0.223,0.052
438,299,80,21,0.748,0.200,0.052
439,307,72,21,0.767,0.180,0.052
440,312,67,21,0.780,0.168,0.052
441,124,255,21,0.310,0.637,0.052
442,309,70,21,0.772,0.175,0.052
443,312,67,21,0.780,0.168,0.052
444,300,79,21,0.750,0.198,0.052
445,307,72,21,0.767,0.180,0.052
446,292,87,21,0.730,0.217,0.052
447,257,122,21,0.642,0.305,0.052
448,305,74,21,0.762,0.185,0.052
449,307,72,21,0.767,0.180,0.052
450,293,86,21,0.733,0.215,0.052
451,290,89,21,0.725,0.223,0.052
452,309,70,21,0.772,0.175,0.052
453,290,89,21,0.725,0.223,0.052
454,314,65,21,0.785,0.163,0.052
455,297,82,21,0.743,0.205,0.052
456,290,89,21,0.725,0.223,0.052
457,294,85,21,0.735,0.212,0.052
458,307,72,21,0.767,0.180,0.052
459,296,83,21,0.740,0.207,0.052
460,305,74,21,0.762,0.185,0.052
461,149,230,21,0.372,0.575,0.052
462,168,211,21,0.420,0.527,0.052
463,296,83,21,0.740,0.207,0.052
464,308,71,21,0.770,0.177,0.052
465,305,74,21,0.762,0.185,0.052
466,132,247,21,0.330,0.618,0.052
467,307,72,21,0.767,0.180,0.052
468,306,73,21,0.765,0.182,0.052
469,294,85,21,0.735,0.212,0.052
470,312,67,21,0.780,0.168,0.052
471,316,63,21,0.790,0.158,0.052
472,309,70,21,0.772,0.175,0.052
473,204,175,21,0.510,0.438,0.052
474,149,230,21,0.372,0.575,0.052
475,314,65,21,0.785,0.163,0.052
476,302,77,21,0.755,0.193,0.052
477,286,93,21,0.715,0.233,0.052
478,314,65,21,0.785,0.163,0.052
479,293,86,21,0.733,0.215,0.052
480,307,72,21,0.767,0.180,0.052
481,305,74,21,0.762,0.185,0.052
482,161,218,21,0.403,0.545,0.052
483,257,122,21,0.642,0.305,0.052
484,307,72,21,0.767,0.180,0.052
485,265,114,21,0.662,0.285,0.052
486,314,65,21,0.785,0.163,0.052
487,293,86,21,0.733,0.215,0.052
488,300,79,21,0.750,0.198,0.052
489,118,261,21,0.295,0.652,0.052
490,132,247,21,0.330,0.618,0.052
491,278,101,21,0.695,0.253,0.052
492,305,74,21,0.762,0.185,0.052
493,314,65,21,0.785,0.163,0.052
494,313,66,21,0.782,0.165,0.052
495,305,74,21,0.762,0.185,0.052
496,248,131,21,0.620,0.328,0.052
497,146,233,21,0.365,0.583,0.052
498,309,70,21,0.772,0.175,0.052
499,154,225,21,0.385,0.562,0.052
500,300,79,21,0.750,0.198,0.052
501,314,65,21,0.785,0.163,0.052
502,120,259,21,0.300,0.647,0.052
503,293,86,21,0.733,0.215,0.052
504,303,76,21,0.757,0.190,0.052
505,298,81,21,0.745,0.203,0.052
506,295,84,21,0.738,0.210,0.052
507,291,88,21,0.728,0.220,0.052
508,309,70,21,0.772,0.175,0.052
509,134,245,21,0.335,0.613,0.052
510,316,63,21,0.790,0.158,0.052
511,289,90,21,0.723,0.225,0.052
512,292,87,21,0.730,0.217,0.052
513,269,110,21,0.672,0.275,0.052
514,261,118,21,0.652,0.295,0.052
515,290,89,21,0.725,0.223,0.052
516,217,162,21,0.542,0.405,0.052
517,184,195,21,0.460,0.487,0.052
518,305,74,21,0.762,0.185,0.052
519,297,82,21,0.743,0.205,0.052
520,305,74,21,0.762,0.185,0.052
521,309,70,21,0.772,0.175,0.052
522,309,70,21,0.772,0.175,0.052
523,84,295,21,0.210,0.738,0.052
524,307,72,21,0.767,0.180,0.052
525,265,114,21,0.662,0.285,0.052
526,314,65,21,0.785,0.163,0.052
527,307,72,21,0.767,0.180,0.052
528,90,289,21,0.225,0.723,0.052
529,195,184,21,0.487,0.460,0.052
530,314,65,21,0.785,0.163,0.052
531,290,89,21,0.725,0.223,0.052
532,294,85,21,0.735,0.212,0.052
533,300,79,21,0.750,0.198,0.052
534,241,138,21,0.603,0.345,0.052
535,306,73,21,0.765,0.182,0.052
536,297,82,21,0.743,0.205,0.052
537,295,84,21,0.738,0.210,0.052
538,300,79,21,0.750,0.198,0.052
539,305,74,21,0.762,0.185,0.052
540,296,83,21,0.740,0.207,0.052
541,296,83,21,0.740,0.207,0.052
542,281,98,21,0.703,0.245,0.052
543,282,97,21,0.705,0.242,0.052
544,228,151,21,0.570,0.378,0.052
545,306,73,21,0.765,0.182,0.052
546,307,72,21,0.767,0.180,0.052
547,303,76,21,0.757,0.190,0.052
548,297,82,21,0.743,0.205,0.052
549,294,85,21,0.735,0.212,0.052
550,184,195,21,0.460,0.487,0.052
551,300,79,21,0.750,0.198,0.052
552,248,131,21,0.620,0.328,0.052
553,314,65,21,0.785,0.163,0.052
554,277,102,21,0.693,0.255,0.052
555,309,70,21,0.772,0.175,0.052
556,314,65,21,0.785,0.163,0.052
557,291,88,21,0.728,0.220,0.052
558,305,74,21,0.762,0.185,0.052
559,303,76,21,0.757,0.190,0.052
560,296,83,21,0.740,0.207,0.052
561,234,145,21,0.585,0.362,0.052
562,296,83,21,0.740,0.207,0.052
563,265,114,21,0.662,0.285,0.052
564,305,74,21,0.762,0.185,0.052
565,270,109,21,0.675,0.273,0.052
566,294,85,21,0.735,0.212,0.052
567,314,65,21,0.785,0.163,0.052
568,301,78,21,0.752,0.195,0.052
569,161,218,21,0.403,0.545,0.052
570,278,101,21,0.695,0.253,0.052
571,306,73,21,0.765,0.182,0.052
572,296,83,21,0.740,0.207,0.052
573,289,90,21,0.723,0.225,0.052
574,301,78,21,0.752,0.195,0.052
575,308,71,21,0.770,0.177,0.052
576,294,85,21,0.735,0.212,0.052
577,309,70,21,0.772,0.175,0.052
578,293,86,21,0.733,0.215,0.052
579,315,64,21,0.787,0.160,0.052
580,298,81,21,0.745,0.203,0.052
581,254,125,21,0.635,0.312,0.052
582,309,70,21,0.772,0.175,0.052
583,205,174,21,0.512,0.435,0.052
584,296,83,21,0.740,0.207,0.052
585,282,97,21,0.705,0.242,0.052
586,105,274,21,0.263,0.685,0.052
587,241,138,21,0.603,0.345,0.052
588,300,79,21,0.750,0.198,0.052
589,301,78,21,0.752,0.195,0.052
590,309,70,21,0.772,0.175,0.052
591,298,81,21,0.745,0.203,0.052
592,297,82,21,0.743,0.205,0.052
593,292,87,21,0.730,0.217,0.052
594,314,65,21,0.785,0.163,0.052
595,314,65,21,0.785,0.163,0.052
596,305,74,21,0.762,0.185,0.052
597,257,122,21,0.642,0.305,0.052
598,300,79,21,0.750,0.198,0.052
599,161,218,21,0.403,0.545,0.052
600,307,72,21,0.767,0.180,0.052
601,294,85,21,0.735,0.212,0.052
602,306,73,21,0.765,0.182,0.052
603,301,78,21,0.752,0.195,0.052
604,189,190,21,0.472,0.475,0.052
605,298,81,21,0.745,0.203,0.052
606,305,74,21,0.762,0.185,0.052
607,307,72,21,0.767,0.180,0.052
608,306,73,21,0.765,0.182,0.052
609,292,87,21,0.730,0.217,0.052
610,301,78,21,0.752,0.195,0.052
611,300,79,21,0.750,0.198,0.052
612,305,74,21,0.762,0.185,0.052
613,296,83,21,0.740,0.207,0.052
614,273,106,21,0.682,0.265,0.052
615,305,74,21,0.762,0.185,0.052
616,287,92,21,0.718,0.230,0.052
617,301,78,21,0.752,0.195,0.052
618,296,83,21,0.740,0.207,0.052
619,307,72,21,0.767,0.180,0.052
620,290,89,21,0.725,0.223,0.052
621,230,149,21,0.575,0.372,0.052
622,296,83,21,0.740,0.207,0.052
623,305,74,21,0.762,0.185,0.052
624,314,65,21,0.785,0.163,0.052
625,300,79,21,0.750,0.198,0.052
626,305,74,21,0.762,0.185,0.052
627,314,65,21,0.785,0.163,0.052
628,307,72,21,0.767,0.180,0.052
629,293,86,21,0.733,0.215,0.052
630,294,85,21,0.735,0.212,0.052
631,312,67,21,0.780,0.168,0.052
632,300,79,21,0.750,0.198,0.052
633,298,81,21,0.745,0.203,0.052
634,314,65,21,0.785,0.163,0.052
635,152,227,21,0.380,0.568,0.052
636,201,178,21,0.502,0.445,0.052
637,297,82,21,0.743,0.205,0.052
638,290,89,21,0.725,0.223,0.052
639,314,65,21,0.785,0.163,0.052
640,314,65,21,0.785,0.163,0.052
641,301,78,21,0.752,0.195,0.052
642,280,99,21,0.700,0.247,0.052
643,153,226,21,0.383,0.565,0.052
644,287,92,21,0.718,0.230,0.052
645,300,79,21,0.750,0.198,0.052
646,296,83,21,0.740,0.207,0.052
647,305,74,21,0.762,0.185,0.052
648,306,73,21,0.765,0.182,0.052
649,284,95,21,0.710,0.237,0.052
650,142,237,21,0.355,0.593,0.052
651,314,65,21,0.785,0.163,0.052
652,290,89,21,0.725,0.223,0.052
653,314,65,21,0.785,0.163,0.052
654,294,85,21,0.735,0.212,0.052
655,204,175,21,0.510,0.438,0.052
656,315,64,21,0.787,0.160,0.052
657,257,122,21,0.642,0.305,0.052
658,306,73,21,0.765,0.182,0.052
659,194,185,21,0.485,0.463,0.052
660,290,89,21,0.725,0.223,0.052
661,106,273,21,0.265,0.682,0.052
662,257,122,21,0.642,0.305,0.052
663,228,151,21,0.570,0.378,0.052
664,314,65,21,0.785,0.163,0.052
665,300,79,21,0.750,0.198,0.052
666,265,114,21,0.662,0.285,0.052
667,306,73,21,0.765,0.182,0.052
668,278,101,21,0.695,0.253,0.052
669,292,87,21,0.730,0.217,0.052
670,270,109,21,0.675,0.273,0.052
671,281,98,21,0.703,0.245,0.052
672,313,66,21,0.782,0.165,0.052
673,285,94,21,0.713,0.235,0.052
674,298,81,21,0.745,0.203,0.052
675,201,178,21,0.502,0.445,0.052
676,241,138,21,0.603,0.345,0.052
677,96,283,21,0.240,0.708,0.052
678,273,106,21,0.682,0.265,0.052
679,281,98,21,0.703,0.245,0.052
680,315,64,21,0.787,0.160,0.052
681,285,94,21,0.713,0.235,0.052
682,297,82,21,0.743,0.205,0.052
683,278,101,21,0.695,0.253,0.052
684,312,67,21,0.780,0.168,0.052
685,290,89,21,0.725,0.223,0.052
686,306,73,21,0.765,0.182,0.052
687,300,79,21,0.750,0.198,0.052
688,314,65,21,0.785,0.163,0.052
689,262,117,21,0.655,0.292,0.052
690,312,67,21,0.780,0.168,0.052
691,301,78,21,0.752,0.195,0.052
692,316,63,21,0.790,0.158,0.052
693,301,78,21,0.752,0.195,0.052
694,308,71,21,0.770,0.177,0.052
695,241,138,21,0.603,0.345,0.052
696,298,81,21,0.745,0.203,0.052
697,125,254,21,0.312,0.635,0.052
698,305,74,21,0.762,0.185,0.052
